#ppt,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
 ,eco1,eco2,eco3,eco4,eco5,eco6,eco1,eco2,eco3,eco4,eco5,eco6,eco1,eco2,eco3,eco4,eco5,eco6
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm)
2091-04-01T00:00:00Z,213.8077698,200.2377014,191.3973389,193.0464478,202.0465088,233.4472046,1580.233276,899.2639771,477.6592712,457.9512024,779.1740112,849.9188843,39.75214767,29.98773003,21.85541725,21.39979362,27.91368866,29.153368
2091-05-01T00:00:00Z,13.01277733,11.24272919,11.34765625,13.29002285,22.27288628,42.47164154,143.5683899,243.8576355,600.730896,971.3440552,2366.657959,4281.504395,11.98200321,15.615942,24.5098114,31.16639328,48.6483078,65.43320465
2091-06-01T00:00:00Z,122.6551971,124.9616928,128.1845245,128.0341492,131.8842621,139.1794128,522.0247803,503.8917847,655.6072388,797.0449219,1550.954712,3185.952637,22.84786224,22.44753456,25.60482788,28.23198318,39.382164,56.44424438
2091-07-01T00:00:00Z,523.253418,547.4745483,561.7224731,573.6068726,565.6369019,507.9345398,32004.00586,26458.08008,18823.29883,12766.00293,17161.82227,22623.80859,178.896637,162.6593933,137.1980286,112.9867401,131.0031433,150.4121246
2091-08-01T00:00:00Z,157.4969788,148.3233185,154.2088318,167.9322815,194.7242737,262.4824829,5006.249023,3238.120117,3243.830811,3997.969971,8046.403809,9930.251953,70.75485229,56.9044838,56.95463943,63.22950363,89.70175171,99.65065002
2091-09-01T00:00:00Z,67.950737,68.15076447,74.18836975,78.29908752,83.77150726,92.125,549.6657715,549.3607788,603.3212891,662.8842773,1304.88562,2546.576904,23.44495201,23.43844604,24.56259918,25.74654007,36.12319946,50.46361923
2091-10-01T00:00:00Z,40.38416672,45.77163315,60.11060333,68.75315857,68.93484497,48.40543747,615.4022217,741.918457,1194.224609,1512.380005,1503.974854,778.274292,24.80730247,27.23818016,34.55755615,38.88933182,38.78111649,27.89756775
2091-11-01T00:00:00Z,15.46060371,19.5826416,27.87890816,32.75806427,31.8476429,16.75769424,203.8041229,237.1878052,340.3618164,450.0717468,507.9378967,425.6590576,14.27599812,15.40090275,18.44889832,21.21489525,22.53747749,20.63150597
2091-12-01T00:00:00Z,12.53836155,12.70261955,13.14144897,13.68696499,13.51187801,12.3037796,49.8704071,43.48750305,30.82657814,24.03563309,28.40044785,43.27482605,7.061898232,6.59450531,5.552168846,4.90261507,5.329206944,6.578360558
2092-01-01T00:00:00Z,18.38583565,17.80210114,18.19221306,19.34188461,20.27823067,20.52409554,22.54808998,21.59218407,21.88654327,25.75836182,36.24732971,44.36451721,4.748482704,4.646739006,4.678305626,5.075269699,6.020575523,6.660669327
2092-02-01T00:00:00Z,2.858653069,3.531339884,5.432786465,6.695692062,6.990028858,5.401204109,6.451432228,8.08970356,12.85857964,14.84321594,19.21762848,27.26250458,2.53996706,2.844240427,3.58588624,3.852689505,4.383791447,5.22135067
2092-03-01T00:00:00Z,42.16130447,42.03544235,44.22888565,46.35262299,47.73372269,46.47836685,33.51652527,36.66329575,53.97307968,68.83164215,129.068161,225.9658813,5.789345741,6.05502224,7.346637249,8.296483994,11.36081696,15.03216171
2092-04-01T00:00:00Z,93.618927,85.51343536,80.11916351,81.74199677,89.90537262,123.597435,878.3978882,609.6141968,489.6712952,577.8706055,880.642334,755.3197021,29.63777733,24.69036674,22.12851715,24.03893852,29.67561913,27.48307991
2092-05-01T00:00:00Z,29.59536743,28.88572121,32.3262558,35.61885834,43.40540695,54.61885452,308.2203369,293.237793,563.4567871,879.5784302,2025.75415,3765.787598,17.55620575,17.12418747,23.73724556,29.65768814,45.00837708,61.36601257
2092-06-01T00:00:00Z,118.1959152,117.4274063,116.8700714,117.2584457,119.8453751,133.4059753,1022.554749,575.4963379,298.2162781,195.7541046,212.8343353,224.4112549,31.97740936,23.98950386,17.26893997,13.99121571,14.58884239,14.98036194
2092-07-01T00:00:00Z,640.6287231,632.9815674,618.2776489,622.4563599,642.9852295,723.9506226,16536.16406,14086.29199,11573.67773,10203.42578,14396.00293,29774.20898,128.5930176,118.6856842,107.5810318,101.0120087,119.983345,172.5520477
2092-08-01T00:00:00Z,206.8981018,213.5057068,226.9453278,238.8747711,257.2075806,296.377594,1753.089478,1761.728394,1816.763306,1544.550903,2344.19458,2229.370117,41.86991119,41.97294998,42.62350464,39.30077362,48.41688156,47.2162056
2092-09-01T00:00:00Z,424.6001892,449.6843262,497.2996521,524.6391602,524.4202271,494.9629822,6139.257813,6262.395996,6828.856934,6684.873047,6022.247559,797.7398682,78.35341644,79.13529968,82.63690186,81.76107025,77.60314178,28.2442894
2092-10-01T00:00:00Z,17.21931839,16.01188087,21.83525085,28.44155121,36.01266861,44.19055176,381.1018982,367.2343445,652.3743896,941.6705933,1708.165894,2908.056641,19.52183151,19.16335869,25.54162025,30.68665123,41.32996368,53.92639923
2092-11-01T00:00:00Z,33.25866318,32.58287811,33.54803467,35.30309296,35.08607101,35.13001633,62.95491028,59.0112114,58.36182785,70.97370148,79.42492676,47.17697906,7.934412956,7.681875706,7.639491558,8.424589157,8.91206646,6.868549824
